Day,AnimalCount,PlantCount,EmptyBoxesCount,AverageEnergy,AverageLifeLength,AverageChildrenCount,MostCommonGenome
68,1,51,49,20.00,4.00,0.00,74157540
69,1,51,49,20.00,4.00,0.00,74157540
70,1,51,49,20.00,4.00,0.00,74157540
71,1,51,49,20.00,4.00,0.00,74157540
72,1,51,48,20.00,4.00,0.00,74157540
73,1,52,47,19.00,4.00,0.00,74157540
74,1,53,46,18.00,4.00,0.00,74157540
75,1,53,47,20.00,4.00,0.00,74157540
76,1,53,47,20.00,4.00,0.00,74157540
77,1,54,45,19.00,4.00,0.00,74157540
78,1,55,44,18.00,4.00,0.00,74157540
79,1,56,43,17.00,4.00,0.00,74157540
80,1,57,42,16.00,4.00,0.00,74157540
81,1,57,42,20.00,4.00,0.00,74157540
82,1,58,41,19.00,4.00,0.00,74157540
83,1,59,40,18.00,4.00,0.00,74157540
84,1,59,41,20.00,4.00,0.00,74157540
85,1,59,41,20.00,4.00,0.00,74157540
86,1,60,39,19.00,4.00,0.00,74157540
87,1,60,39,20.00,4.00,0.00,74157540
88,1,60,40,20.00,4.00,0.00,74157540
89,1,60,39,20.00,4.00,0.00,74157540
90,1,60,39,20.00,4.00,0.00,74157540
91,1,60,40,20.00,4.00,0.00,74157540
92,1,60,39,20.00,4.00,0.00,74157540
93,1,60,39,20.00,4.00,0.00,74157540
94,1,61,39,19.00,4.00,0.00,74157540
95,1,62,38,18.00,4.00,0.00,74157540
96,1,62,37,20.00,4.00,0.00,74157540
97,1,63,36,19.00,4.00,0.00,74157540
98,1,64,35,18.00,4.00,0.00,74157540
99,1,64,36,20.00,4.00,0.00,74157540
100,1,64,36,20.00,4.00,0.00,74157540
101,1,65,34,19.00,4.00,0.00,74157540
102,1,66,33,18.00,4.00,0.00,74157540
103,1,67,32,17.00,4.00,0.00,74157540
104,1,67,32,20.00,4.00,0.00,74157540
105,1,68,31,19.00,4.00,0.00,74157540
106,1,69,30,18.00,4.00,0.00,74157540
107,1,70,29,17.00,4.00,0.00,74157540
108,1,70,29,20.00,4.00,0.00,74157540
109,1,70,29,20.00,4.00,0.00,74157540
110,1,71,28,19.00,4.00,0.00,74157540
111,1,72,27,18.00,4.00,0.00,74157540
112,1,73,26,17.00,4.00,0.00,74157540
113,1,74,25,16.00,4.00,0.00,74157540
114,1,75,24,15.00,4.00,0.00,74157540
115,1,76,23,14.00,4.00,0.00,74157540
116,1,76,23,20.00,4.00,0.00,74157540
117,1,77,22,19.00,4.00,0.00,74157540
118,1,78,21,18.00,4.00,0.00,74157540
119,1,79,20,17.00,4.00,0.00,74157540
120,1,79,20,20.00,4.00,0.00,74157540
121,1,79,20,20.00,4.00,0.00,74157540
122,1,80,19,19.00,4.00,0.00,74157540
123,1,81,18,18.00,4.00,0.00,74157540
124,1,81,18,20.00,4.00,0.00,74157540
125,1,81,19,20.00,4.00,0.00,74157540
126,1,82,17,19.00,4.00,0.00,74157540
127,1,82,18,20.00,4.00,0.00,74157540
128,1,82,18,20.00,4.00,0.00,74157540
129,1,82,18,20.00,4.00,0.00,74157540
130,1,82,18,20.00,4.00,0.00,74157540
131,1,82,18,20.00,4.00,0.00,74157540
132,1,82,18,20.00,4.00,0.00,74157540
133,1,82,18,20.00,4.00,0.00,74157540
134,1,82,18,20.00,4.00,0.00,74157540
135,1,82,18,20.00,4.00,0.00,74157540
136,1,82,17,20.00,4.00,0.00,74157540
137,1,83,16,19.00,4.00,0.00,74157540
138,1,84,15,18.00,4.00,0.00,74157540
139,1,84,16,20.00,4.00,0.00,74157540
140,1,84,16,20.00,4.00,0.00,74157540
141,1,84,15,20.00,4.00,0.00,74157540
142,1,85,14,19.00,4.00,0.00,74157540
143,1,86,13,18.00,4.00,0.00,74157540
144,1,87,12,17.00,4.00,0.00,74157540
145,1,87,12,20.00,4.00,0.00,74157540
146,1,88,11,19.00,4.00,0.00,74157540
147,1,88,12,20.00,4.00,0.00,74157540
148,1,88,12,20.00,4.00,0.00,74157540
149,1,88,12,20.00,4.00,0.00,74157540
150,1,89,10,19.00,4.00,0.00,74157540
151,1,89,11,20.00,4.00,0.00,74157540
152,1,89,11,20.00,4.00,0.00,74157540
153,1,89,11,20.00,4.00,0.00,74157540
154,1,89,11,20.00,4.00,0.00,74157540
155,1,89,11,20.00,4.00,0.00,74157540
156,1,89,11,20.00,4.00,0.00,74157540
157,1,89,11,20.00,4.00,0.00,74157540
158,1,89,10,20.00,4.00,0.00,74157540
159,1,89,10,20.00,4.00,0.00,74157540
160,1,89,10,20.00,4.00,0.00,74157540
161,1,89,10,20.00,4.00,0.00,74157540
162,1,90,9,19.00,4.00,0.00,74157540
163,1,90,10,20.00,4.00,0.00,74157540
164,1,90,9,20.00,4.00,0.00,74157540
165,1,90,9,20.00,4.00,0.00,74157540
166,1,90,9,20.00,4.00,0.00,74157540
167,1,91,8,19.00,4.00,0.00,74157540
168,1,91,8,20.00,4.00,0.00,74157540
169,1,92,7,19.00,4.00,0.00,74157540
170,1,93,6,18.00,4.00,0.00,74157540
171,1,93,6,20.00,4.00,0.00,74157540
172,1,93,6,20.00,4.00,0.00,74157540
173,1,93,6,20.00,4.00,0.00,74157540
174,1,93,6,20.00,4.00,0.00,74157540
175,1,94,5,19.00,4.00,0.00,74157540
176,1,94,5,20.00,4.00,0.00,74157540
177,1,95,4,19.00,4.00,0.00,74157540
178,1,96,4,18.00,4.00,0.00,74157540
179,1,96,3,20.00,4.00,0.00,74157540
180,1,96,3,20.00,4.00,0.00,74157540
181,1,96,3,20.00,4.00,0.00,74157540
182,1,96,3,20.00,4.00,0.00,74157540
183,1,97,2,19.00,4.00,0.00,74157540
184,1,97,2,20.00,4.00,0.00,74157540
185,1,97,3,20.00,4.00,0.00,74157540
186,1,98,1,19.00,4.00,0.00,74157540
187,1,99,0,18.00,4.00,0.00,74157540
188,1,99,0,20.00,4.00,0.00,74157540
189,1,99,0,20.00,4.00,0.00,74157540
190,1,99,0,20.00,4.00,0.00,74157540
191,1,99,1,20.00,4.00,0.00,74157540
192,1,99,1,20.00,4.00,0.00,74157540
193,1,99,1,20.00,4.00,0.00,74157540
194,1,99,1,20.00,4.00,0.00,74157540
195,1,99,1,20.00,4.00,0.00,74157540
196,1,99,1,20.00,4.00,0.00,74157540
197,1,99,1,20.00,4.00,0.00,74157540
198,1,99,1,20.00,4.00,0.00,74157540
199,1,99,1,20.00,4.00,0.00,74157540
200,1,99,0,20.00,4.00,0.00,74157540
201,1,99,0,20.00,4.00,0.00,74157540
202,1,99,0,20.00,4.00,0.00,74157540
203,1,99,1,20.00,4.00,0.00,74157540
204,1,99,1,20.00,4.00,0.00,74157540
205,1,99,1,20.00,4.00,0.00,74157540
206,1,100,0,19.00,4.00,0.00,74157540
207,1,100,0,20.00,4.00,0.00,74157540
208,1,100,0,20.00,4.00,0.00,74157540
209,1,100,0,20.00,4.00,0.00,74157540
210,1,100,0,20.00,4.00,0.00,74157540
211,1,100,0,20.00,4.00,0.00,74157540
212,1,100,0,20.00,4.00,0.00,74157540
213,1,100,0,20.00,4.00,0.00,74157540
214,1,100,0,20.00,4.00,0.00,74157540
215,1,100,0,20.00,4.00,0.00,74157540
216,1,100,0,20.00,4.00,0.00,74157540
217,1,100,0,20.00,4.00,0.00,74157540
218,1,100,0,20.00,4.00,0.00,74157540
219,1,100,0,20.00,4.00,0.00,74157540
220,1,100,0,20.00,4.00,0.00,74157540
221,1,100,0,20.00,4.00,0.00,74157540
222,1,100,0,20.00,4.00,0.00,74157540
223,1,100,0,20.00,4.00,0.00,74157540
224,1,100,0,20.00,4.00,0.00,74157540
225,1,100,0,20.00,4.00,0.00,74157540
226,1,100,0,20.00,4.00,0.00,74157540
227,1,100,0,20.00,4.00,0.00,74157540
228,1,100,0,20.00,4.00,0.00,74157540
229,1,100,0,20.00,4.00,0.00,74157540
230,1,100,0,20.00,4.00,0.00,74157540
231,1,100,0,20.00,4.00,0.00,74157540
232,1,100,0,20.00,4.00,0.00,74157540
233,1,100,0,20.00,4.00,0.00,74157540
234,1,100,0,20.00,4.00,0.00,74157540
235,1,100,0,20.00,4.00,0.00,74157540
236,1,100,0,20.00,4.00,0.00,74157540
237,1,100,0,20.00,4.00,0.00,74157540
238,1,100,0,20.00,4.00,0.00,74157540
239,1,100,0,20.00,4.00,0.00,74157540
240,1,100,0,20.00,4.00,0.00,74157540
241,1,100,0,20.00,4.00,0.00,74157540
242,1,100,0,20.00,4.00,0.00,74157540
243,1,100,0,20.00,4.00,0.00,74157540
244,1,100,0,20.00,4.00,0.00,74157540
245,1,100,0,20.00,4.00,0.00,74157540
246,1,100,0,20.00,4.00,0.00,74157540
247,1,100,0,20.00,4.00,0.00,74157540
248,1,100,0,20.00,4.00,0.00,74157540
249,1,100,0,20.00,4.00,0.00,74157540
250,1,100,0,20.00,4.00,0.00,74157540
251,1,100,0,20.00,4.00,0.00,74157540
252,1,100,0,20.00,4.00,0.00,74157540
253,1,100,0,20.00,4.00,0.00,74157540
254,1,100,0,20.00,4.00,0.00,74157540
255,1,100,0,20.00,4.00,0.00,74157540
256,1,100,0,20.00,4.00,0.00,74157540
257,1,100,0,20.00,4.00,0.00,74157540
258,1,100,0,20.00,4.00,0.00,74157540
259,1,100,0,20.00,4.00,0.00,74157540
260,1,100,0,20.00,4.00,0.00,74157540
261,1,100,0,20.00,4.00,0.00,74157540
262,1,100,0,20.00,4.00,0.00,74157540
263,1,100,0,20.00,4.00,0.00,74157540
264,1,100,0,20.00,4.00,0.00,74157540
265,1,100,0,20.00,4.00,0.00,74157540
266,1,100,0,20.00,4.00,0.00,74157540
267,1,100,0,20.00,4.00,0.00,74157540
268,1,100,0,20.00,4.00,0.00,74157540
269,1,100,0,20.00,4.00,0.00,74157540
270,1,100,0,20.00,4.00,0.00,74157540
271,1,100,0,20.00,4.00,0.00,74157540
272,1,100,0,20.00,4.00,0.00,74157540
273,1,100,0,20.00,4.00,0.00,74157540
274,1,100,0,20.00,4.00,0.00,74157540
275,1,100,0,20.00,4.00,0.00,74157540
276,1,100,0,20.00,4.00,0.00,74157540
277,1,100,0,20.00,4.00,0.00,74157540
278,1,100,0,20.00,4.00,0.00,74157540
279,1,100,0,20.00,4.00,0.00,74157540
280,1,100,0,20.00,4.00,0.00,74157540
281,1,100,0,20.00,4.00,0.00,74157540
282,1,100,0,20.00,4.00,0.00,74157540
283,1,100,0,20.00,4.00,0.00,74157540
284,1,100,0,20.00,4.00,0.00,74157540
285,1,100,0,20.00,4.00,0.00,74157540
286,1,100,0,20.00,4.00,0.00,74157540
287,1,100,0,20.00,4.00,0.00,74157540
288,1,100,0,20.00,4.00,0.00,74157540
289,1,100,0,20.00,4.00,0.00,74157540
290,1,100,0,20.00,4.00,0.00,74157540
291,1,100,0,20.00,4.00,0.00,74157540
292,1,100,0,20.00,4.00,0.00,74157540
293,1,100,0,20.00,4.00,0.00,74157540
294,1,100,0,20.00,4.00,0.00,74157540
295,1,100,0,20.00,4.00,0.00,74157540
296,1,100,0,20.00,4.00,0.00,74157540
297,1,100,0,20.00,4.00,0.00,74157540
298,1,100,0,20.00,4.00,0.00,74157540
299,1,100,0,20.00,4.00,0.00,74157540
300,1,100,0,20.00,4.00,0.00,74157540
301,1,100,0,20.00,4.00,0.00,74157540
302,1,100,0,20.00,4.00,0.00,74157540
303,1,100,0,20.00,4.00,0.00,74157540
304,1,100,0,20.00,4.00,0.00,74157540
305,1,100,0,20.00,4.00,0.00,74157540
306,1,100,0,20.00,4.00,0.00,74157540
307,1,100,0,20.00,4.00,0.00,74157540
308,1,100,0,20.00,4.00,0.00,74157540
309,1,100,0,20.00,4.00,0.00,74157540
310,1,100,0,20.00,4.00,0.00,74157540
311,1,100,0,20.00,4.00,0.00,74157540
312,1,100,0,20.00,4.00,0.00,74157540
313,1,100,0,20.00,4.00,0.00,74157540
314,1,100,0,20.00,4.00,0.00,74157540
315,1,100,0,20.00,4.00,0.00,74157540
316,1,100,0,20.00,4.00,0.00,74157540
317,1,100,0,20.00,4.00,0.00,74157540
318,1,100,0,20.00,4.00,0.00,74157540
319,1,100,0,20.00,4.00,0.00,74157540
320,1,100,0,20.00,4.00,0.00,74157540
321,1,100,0,20.00,4.00,0.00,74157540
322,1,100,0,20.00,4.00,0.00,74157540
323,1,100,0,20.00,4.00,0.00,74157540
324,1,100,0,20.00,4.00,0.00,74157540
325,1,100,0,20.00,4.00,0.00,74157540
326,1,100,0,20.00,4.00,0.00,74157540
327,1,100,0,20.00,4.00,0.00,74157540
328,1,100,0,20.00,4.00,0.00,74157540
329,1,100,0,20.00,4.00,0.00,74157540
330,1,100,0,20.00,4.00,0.00,74157540
331,1,100,0,20.00,4.00,0.00,74157540
332,1,100,0,20.00,4.00,0.00,74157540
333,1,100,0,20.00,4.00,0.00,74157540
334,1,100,0,20.00,4.00,0.00,74157540
335,1,100,0,20.00,4.00,0.00,74157540
336,1,100,0,20.00,4.00,0.00,74157540
